Epsilon Discount LearningLength TestLength L1Factor NumberOfFeatures MeanDataLikelihood MeanReward
0.1 0.9  293 1000  0.0015625 70 0.784023 0.218
0.1 0.9  293 1000  0.00195312 68 0.783795 0.214
0.1 0.9  293 1000  0.00244141 65 0.779559 0.218
0.1 0.9  293 1000  0.00305176 61 0.774743 0.211
0.1 0.9  293 1000  0.0038147 58 0.768728 0.208
0.1 0.9  293 1000  0.00476837 49 0.762912 0.212
0.1 0.9  293 1000  0.00596046 42 0.747008 0.213
0.1 0.9  293 1000  0.00745058 38 0.746975 0.219
0.1 0.9  293 1000  0.00931323 33 0.720216 0.216
0.1 0.9  293 1000  0.0116415 30 0.69064 0.003
0.1 0.9  293 1000  0.0145519 27 0.67183 0.001
0.1 0.9  293 1000  0.0181899 26 0.666684 0.001
0.1 0.9  293 1000  0.0227374 26 0.66665 0.001
0.1 0.9  293 1000  0.0284217 25 0.666681 0.004
0.1 0.9  293 1000  0.0355271 23 0.602692 0.001
0.1 0.9  293 1000  0.0444089 14 0.445025 0.001
0.1 0.9  366 1000  0 176 0.722367 0.21
0.1 0.9  366 1000  0.00125 76 0.71976 0.205
0.1 0.9  366 1000  0.0015625 65 0.713075 0.21
0.1 0.9  366 1000  0.00195312 61 0.709412 0.212
0.1 0.9  366 1000  0.00244141 55 0.706599 0.215
0.1 0.9  366 1000  0.00305176 55 0.706557 0.224
0.1 0.9  366 1000  0.0038147 53 0.703592 0.213
0.1 0.9  366 1000  0.00476837 45 0.698585 0.219
0.1 0.9  366 1000  0.00596046 43 0.691705 0.212
0.1 0.9  366 1000  0.00745058 38 0.689455 0.216
0.1 0.9  366 1000  0.00931323 37 0.688347 0.224
0.1 0.9  366 1000  0.0116415 33 0.684963 0.212
0.1 0.9  366 1000  0.0145519 31 0.645179 0.002
0.1 0.9  366 1000  0.0181899 28 0.632903 0.001
0.1 0.9  366 1000  0.0227374 24 0.594807 0.002
0.1 0.9  366 1000  0.0284217 24 0.594803 0.025
0.1 0.9  366 1000  0.0355271 18 0.493089 0.013
0.1 0.9  366 1000  0.0444089 12 0.403086 0.005
0.1 0.9  457 1000  0 176 0.75949 0.206
0.1 0.9  457 1000  0.00125 78 0.755375 0.222
0.1 0.9  457 1000  0.0015625 71 0.750287 0.219
0.1 0.9  457 1000  0.00195312 67 0.74168 0.218
0.1 0.9  457 1000  0.00244141 64 0.740497 0.216
0.1 0.9  457 1000  0.00305176 57 0.73785 0.21
0.1 0.9  457 1000  0.0038147 51 0.735391 0.215
0.1 0.9  457 1000  0.00476837 42 0.721157 0.213
0.1 0.9  457 1000  0.00596046 39 0.710719 0.216
0.1 0.9  457 1000  0.00745058 38 0.709705 0.217
0.1 0.9  457 1000  0.00931323 32 0.699616 0.216
0.1 0.9  457 1000  0.0116415 30 0.699609 0.215
0.1 0.9  457 1000  0.0145519 30 0.699605 0.213
0.1 0.9  457 1000  0.0181899 29 0.682112 0.214
0.1 0.9  457 1000  0.0227374 26 0.615586 0.002
0.1 0.9  457 1000  0.0284217 25 0.615577 0.007
0.1 0.9  457 1000  0.0355271 23 0.578206 0.012
0.1 0.9  457 1000  0.0444089 18 0.478737 0.001
0.1 0.9  571 1000  0 176 0.779222 0.217
0.1 0.9  571 1000  0.00125 69 0.774913 0.212
0.1 0.9  571 1000  0.0015625 63 0.772806 0.219
0.1 0.9  571 1000  0.00195312 62 0.772825 0.219
0.1 0.9  571 1000  0.00244141 61 0.771077 0.221
0.1 0.9  571 1000  0.00305176 51 0.766037 0.218
0.1 0.9  571 1000  0.0038147 45 0.756744 0.22
0.1 0.9  571 1000  0.00476837 42 0.754703 0.221
0.1 0.9  571 1000  0.00596046 38 0.751443 0.21
0.1 0.9  571 1000  0.00745058 36 0.749936 0.22
0.1 0.9  571 1000  0.00931323 33 0.746245 0.214
0.1 0.9  571 1000  0.0116415 31 0.746117 0.22
0.1 0.9  571 1000  0.0145519 28 0.691999 0.004
0.1 0.9  571 1000  0.0181899 26 0.665961 0.013
0.1 0.9  571 1000  0.0227374 26 0.665943 0.001
0.1 0.9  571 1000  0.0284217 26 0.665962 0.004
0.1 0.9  571 1000  0.0355271 21 0.557431 0.001
0.1 0.9  571 1000  0.0444089 17 0.516514 0.004
0.1 0.9  713 1000  0 176 0.706551 0.196
0.1 0.9  713 1000  0.00125 68 0.70375 0.217
0.1 0.9  713 1000  0.0015625 59 0.703317 0.217
0.1 0.9  713 1000  0.00195312 53 0.701818 0.216
0.1 0.9  713 1000  0.00244141 51 0.701193 0.218
0.1 0.9  713 1000  0.00305176 49 0.700535 0.22
0.1 0.9  713 1000  0.0038147 43 0.697589 0.215
0.1 0.9  713 1000  0.00476837 42 0.696747 0.218
0.1 0.9  713 1000  0.00596046 38 0.691137 0.216
0.1 0.9  713 1000  0.00745058 34 0.689329 0.22
0.1 0.9  713 1000  0.00931323 32 0.685691 0.217
0.1 0.9  713 1000  0.0116415 27 0.639314 0.002
0.1 0.9  713 1000  0.0145519 26 0.632756 0.004
0.1 0.9  713 1000  0.0181899 26 0.63275 0
0.1 0.9  713 1000  0.0227374 26 0.632741 0.001
0.1 0.9  713 1000  0.0284217 26 0.632753 0.007
0.1 0.9  713 1000  0.0355271 25 0.632754 0.008
0.1 0.9  713 1000  0.0444089 14 0.42046 0.051
0.1 0.9  891 1000  0 176 0.697845 0.213
0.1 0.9  891 1000  0.00125 60 0.69606 0.218
0.1 0.9  891 1000  0.0015625 50 0.694861 0.219
0.1 0.9  891 1000  0.00195312 46 0.694511 0.217
0.1 0.9  891 1000  0.00244141 45 0.69404 0.214
0.1 0.9  891 1000  0.00305176 44 0.693549 0.218
0.1 0.9  891 1000  0.0038147 40 0.690547 0.214
0.1 0.9  891 1000  0.00476837 40 0.690545 0.215
0.1 0.9  891 1000  0.00596046 34 0.685349 0.215
0.1 0.9  891 1000  0.00745058 30 0.685346 0.212
0.1 0.9  891 1000  0.00931323 29 0.67568 0.218
0.1 0.9  891 1000  0.0116415 29 0.67572 0.216
0.1 0.9  891 1000  0.0145519 26 0.620504 0.002
0.1 0.9  891 1000  0.0181899 26 0.620506 0.005
0.1 0.9  891 1000  0.0227374 26 0.620507 0.002
0.1 0.9  891 1000  0.0284217 26 0.620503 0.001
0.1 0.9  891 1000  0.0355271 25 0.620503 0.005
0.1 0.9  891 1000  0.0444089 14 0.415183 0.002
0.1 0.9  1113 1000  0 176 0.740455 0.21
0.1 0.9  1113 1000  0.00125 51 0.734426 0.214
0.1 0.9  1113 1000  0.0015625 44 0.733711 0.222
0.1 0.9  1113 1000  0.00195312 41 0.731574 0.218
0.1 0.9  1113 1000  0.00244141 40 0.731149 0.214
0.1 0.9  1113 1000  0.00305176 39 0.731006 0.211
0.1 0.9  1113 1000  0.0038147 38 0.730519 0.216
0.1 0.9  1113 1000  0.00476837 36 0.72462 0.222
0.1 0.9  1113 1000  0.00596046 34 0.724596 0.218
0.1 0.9  1113 1000  0.00745058 31 0.723601 0.222
0.1 0.9  1113 1000  0.00931323 29 0.686726 0.001
0.1 0.9  1113 1000  0.0116415 27 0.670788 0.015
0.1 0.9  1113 1000  0.0145519 26 0.670315 0
0.1 0.9  1113 1000  0.0181899 26 0.670327 0.036
0.1 0.9  1113 1000  0.0227374 26 0.670313 0.015
0.1 0.9  1113 1000  0.0284217 26 0.67033 0.002
0.1 0.9  1113 1000  0.0355271 25 0.670327 0.003
0.1 0.9  1113 1000  0.0444089 15 0.445042 0.007
0.1 0.9  1391 1000  0 176 0.734189 0.213
0.1 0.9  1391 1000  0.00125 67 0.730554 0.219
0.1 0.9  1391 1000  0.0015625 62 0.730031 0.217
0.1 0.9  1391 1000  0.00195312 57 0.729384 0.215
0.1 0.9  1391 1000  0.00244141 55 0.728933 0.222
0.1 0.9  1391 1000  0.00305176 49 0.726665 0.213
0.1 0.9  1391 1000  0.0038147 44 0.724145 0.216
0.1 0.9  1391 1000  0.00476837 37 0.718093 0.222
0.1 0.9  1391 1000  0.00596046 36 0.717756 0.211
0.1 0.9  1391 1000  0.00745058 29 0.712485 0.218
0.1 0.9  1391 1000  0.00931323 29 0.71251 0.216
0.1 0.9  1391 1000  0.0116415 29 0.712506 0.217
0.1 0.9  1391 1000  0.0145519 26 0.652819 0
0.1 0.9  1391 1000  0.0181899 26 0.652809 0.002
0.1 0.9  1391 1000  0.0227374 26 0.652817 0.002
0.1 0.9  1391 1000  0.0284217 26 0.652801 0.004
0.1 0.9  1391 1000  0.0355271 24 0.624884 0.002
0.1 0.9  1391 1000  0.0444089 14 0.420425 0.001
0.1 0.9  1738 1000  0 176 0.718584 0.206
0.1 0.9  1738 1000  0.00125 56 0.714875 0.214
0.1 0.9  1738 1000  0.0015625 52 0.710355 0.223
0.1 0.9  1738 1000  0.00195312 48 0.709254 0.218
0.1 0.9  1738 1000  0.00244141 45 0.708795 0.217
0.1 0.9  1738 1000  0.00305176 44 0.708376 0.215
0.1 0.9  1738 1000  0.0038147 43 0.708246 0.213
0.1 0.9  1738 1000  0.00476837 39 0.702925 0.218
0.1 0.9  1738 1000  0.00596046 35 0.699591 0.22
0.1 0.9  1738 1000  0.00745058 32 0.699156 0.208
0.1 0.9  1738 1000  0.00931323 30 0.699186 0.214
0.1 0.9  1738 1000  0.0116415 30 0.69919 0.213
0.1 0.9  1738 1000  0.0145519 26 0.636765 0
0.1 0.9  1738 1000  0.0181899 26 0.636741 0.001
0.1 0.9  1738 1000  0.0227374 26 0.636751 0.001
0.1 0.9  1738 1000  0.0284217 26 0.636757 0.002
0.1 0.9  1738 1000  0.0355271 25 0.63676 0.001
0.1 0.9  1738 1000  0.0444089 13 0.400883 0.006
0.1 0.9  2172 1000  0 176 0.724046 0.213
0.1 0.9  2172 1000  0.00125 49 0.718044 0.215
0.1 0.9  2172 1000  0.0015625 42 0.717168 0.214
0.1 0.9  2172 1000  0.00195312 40 0.716918 0.211
0.1 0.9  2172 1000  0.00244141 39 0.716686 0.211
0.1 0.9  2172 1000  0.00305176 37 0.716252 0.216
0.1 0.9  2172 1000  0.0038147 37 0.716261 0.214
0.1 0.9  2172 1000  0.00476837 34 0.710093 0.211
0.1 0.9  2172 1000  0.00596046 34 0.710074 0.216
0.1 0.9  2172 1000  0.00745058 34 0.710052 0.218
0.1 0.9  2172 1000  0.00931323 30 0.710089 0.218
0.1 0.9  2172 1000  0.0116415 30 0.71006 0.202
0.1 0.9  2172 1000  0.0145519 26 0.644485 0.005
0.1 0.9  2172 1000  0.0181899 26 0.644481 0.005
0.1 0.9  2172 1000  0.0227374 26 0.644491 0.096
0.1 0.9  2172 1000  0.0284217 26 0.644469 0
0.1 0.9  2172 1000  0.0355271 25 0.644481 0
0.1 0.9  2172 1000  0.0444089 13 0.391174 0.016
0.1 0.9  2715 1000  0 176 0.739099 0.222
0.1 0.9  2715 1000  0.00125 57 0.737595 0.217
0.1 0.9  2715 1000  0.0015625 50 0.736885 0.217
0.1 0.9  2715 1000  0.00195312 47 0.736689 0.213
0.1 0.9  2715 1000  0.00244141 44 0.736091 0.213
0.1 0.9  2715 1000  0.00305176 38 0.735474 0.211
0.1 0.9  2715 1000  0.0038147 37 0.734888 0.221
0.1 0.9  2715 1000  0.00476837 36 0.734839 0.212
0.1 0.9  2715 1000  0.00596046 34 0.72756 0.22
0.1 0.9  2715 1000  0.00745058 30 0.727604 0.213
0.1 0.9  2715 1000  0.00931323 30 0.727573 0.216
0.1 0.9  2715 1000  0.0116415 26 0.670591 0
0.1 0.9  2715 1000  0.0145519 26 0.670587 0.001
0.1 0.9  2715 1000  0.0181899 26 0.670589 0.004
0.1 0.9  2715 1000  0.0227374 26 0.670594 0.001
0.1 0.9  2715 1000  0.0284217 26 0.670591 0
0.1 0.9  2715 1000  0.0355271 26 0.670589 0
0.1 0.9  2715 1000  0.0444089 15 0.434133 0
0.1 0.9  10 1000  0 122 0.999929 0
0.1 0.9  10 1000  0.00125 12 0.999709 0
0.1 0.9  10 1000  0.0015625 12 0.99981 0.001
0.1 0.9  10 1000  0.00195312 12 0.99977 0
0.1 0.9  10 1000  0.00244141 12 0.999718 0
0.1 0.9  10 1000  0.00305176 12 0.999823 0.001
0.1 0.9  10 1000  0.0038147 12 0.999779 0.001
0.1 0.9  10 1000  0.00476837 12 0.999727 0
0.1 0.9  10 1000  0.00596046 12 0.999827 0.001
0.1 0.9  10 1000  0.00745058 12 0.999787 0.001
0.1 0.9  10 1000  0.00931323 12 0.999735 0.001
0.1 0.9  10 1000  0.0116415 12 0.999835 0.001
0.1 0.9  10 1000  0.0145519 11 0.999795 0
0.1 0.9  10 1000  0.0181899 11 0.999751 0
0.1 0.9  10 1000  0.0227374 11 0.999696 0
0.1 0.9  10 1000  0.0284217 11 0.999814 0
0.1 0.9  10 1000  0.0355271 11 0.999767 0
0.1 0.9  10 1000  0.0444089 11 0.999706 0
0.1 0.9  12 1000  0 170 0.999919 0
0.1 0.9  12 1000  0.00125 20 0.999677 0
0.1 0.9  12 1000  0.0015625 20 0.999598 0
0.1 0.9  12 1000  0.00195312 18 0.999525 0.001
0.1 0.9  12 1000  0.00244141 18 0.999407 0
0.1 0.9  12 1000  0.00305176 17 0.99962 0.001
0.1 0.9  12 1000  0.0038147 17 0.99953 0.003
0.1 0.9  12 1000  0.00476837 17 0.999416 0.002
0.1 0.9  12 1000  0.00596046 17 0.999641 0.003
0.1 0.9  12 1000  0.00745058 15 0.999637 0
0.1 0.9  12 1000  0.00931323 15 0.999535 0.002
0.1 0.9  12 1000  0.0116415 14 0.999459 0
0.1 0.9  12 1000  0.0145519 14 0.999325 0.003
0.1 0.9  12 1000  0.0181899 14 0.999578 0.006
0.1 0.9  12 1000  0.0227374 14 0.999478 0.005
0.1 0.9  12 1000  0.0284217 13 0.999296 0.001
0.1 0.9  12 1000  0.0355271 13 0.999193 0.003
0.1 0.9  12 1000  0.0444089 12 0.999505 0.001
0.1 0.9  15 1000  0 176 0.999858 0.01
0.1 0.9  15 1000  0.00125 45 0.999284 0.016
0.1 0.9  15 1000  0.0015625 43 0.999417 0.006
0.1 0.9  15 1000  0.00195312 42 0.999263 0.005
0.1 0.9  15 1000  0.00244141 40 0.999507 0.011
0.1 0.9  15 1000  0.00305176 39 0.999534 0
0.1 0.9  15 1000  0.0038147 39 0.999443 0.003
0.1 0.9  15 1000  0.00476837 38 0.999275 0.002
0.1 0.9  15 1000  0.00596046 38 0.999525 0.002
0.1 0.9  15 1000  0.00745058 38 0.999398 0.002
0.1 0.9  15 1000  0.00931323 35 0.99973 0.002
0.1 0.9  15 1000  0.0116415 33 0.999657 0.011
0.1 0.9  15 1000  0.0145519 32 0.999619 0.012
0.1 0.9  15 1000  0.0181899 30 0.999461 0
0.1 0.9  15 1000  0.0227374 27 0.999497 0.004
0.1 0.9  15 1000  0.0284217 23 0.911352 0.001
0.1 0.9  15 1000  0.0355271 21 0.910966 0.001
0.1 0.9  15 1000  0.0444089 19 0.911218 0
0.1 0.9  18 1000  0 164 0.999741 0.003
0.1 0.9  18 1000  0.00125 38 0.999546 0.005
0.1 0.9  18 1000  0.0015625 36 0.999683 0.002
0.1 0.9  18 1000  0.00195312 35 0.999608 0
0.1 0.9  18 1000  0.00244141 34 0.99951 0
0.1 0.9  18 1000  0.00305176 34 0.999398 0.005
0.1 0.9  18 1000  0.0038147 32 0.999628 0.003
0.1 0.9  18 1000  0.00476837 32 0.99954 0
0.1 0.9  18 1000  0.00596046 32 0.999434 0
0.1 0.9  18 1000  0.00745058 31 0.999837 0.004
0.1 0.9  18 1000  0.00931323 30 0.999637 0
0.1 0.9  18 1000  0.0116415 30 0.99957 0
0.1 0.9  18 1000  0.0145519 30 0.999472 0
0.1 0.9  18 1000  0.0181899 29 0.999646 0
0.1 0.9  18 1000  0.0227374 28 0.999382 0
0.1 0.9  18 1000  0.0284217 26 0.99934 0.004
0.1 0.9  18 1000  0.0355271 25 0.999526 0.004
0.1 0.9  18 1000  0.0444089 22 0.847499 0.01
0.1 0.9  22 1000  0 164 0.999719 0
0.1 0.9  22 1000  0.00125 29 0.999438 0
0.1 0.9  22 1000  0.0015625 29 0.999611 0.001
0.1 0.9  22 1000  0.00195312 29 0.999537 0.001
0.1 0.9  22 1000  0.00244141 28 0.999434 0.001
0.1 0.9  22 1000  0.00305176 27 0.999576 0.001
0.1 0.9  22 1000  0.0038147 27 0.9995 0.001
0.1 0.9  22 1000  0.00476837 27 0.999417 0.001
0.1 0.9  22 1000  0.00596046 27 0.999333 0
0.1 0.9  22 1000  0.00745058 27 0.999542 0.001
0.1 0.9  22 1000  0.00931323 27 0.999401 0
0.1 0.9  22 1000  0.0116415 27 0.999273 0
0.1 0.9  22 1000  0.0145519 27 0.99945 0.003
0.1 0.9  22 1000  0.0181899 26 0.999559 0.025
0.1 0.9  22 1000  0.0227374 25 0.999522 0.003
0.1 0.9  22 1000  0.0284217 25 0.999167 0
0.1 0.9  22 1000  0.0355271 20 0.999246 0.002
0.1 0.9  22 1000  0.0444089 15 0.674632 0.001
0.1 0.9  27 1000  0 176 0.999792 0.033
0.1 0.9  27 1000  0.00125 61 0.999525 0.03
0.1 0.9  27 1000  0.0015625 58 0.999655 0.034
0.1 0.9  27 1000  0.00195312 58 0.999503 0.04
0.1 0.9  27 1000  0.00244141 57 0.999444 0.029
0.1 0.9  27 1000  0.00305176 54 0.999206 0.036
0.1 0.9  27 1000  0.0038147 53 0.999505 0.028
0.1 0.9  27 1000  0.00476837 50 0.999332 0.027
0.1 0.9  27 1000  0.00596046 50 0.99929 0.034
0.1 0.9  27 1000  0.00745058 49 0.999204 0.029
0.1 0.9  27 1000  0.00931323 47 0.999224 0.007
0.1 0.9  27 1000  0.0116415 47 0.999488 0.015
0.1 0.9  27 1000  0.0145519 44 0.999205 0.009
0.1 0.9  27 1000  0.0181899 40 0.998776 0.015
0.1 0.9  27 1000  0.0227374 34 0.999016 0.004
0.1 0.9  27 1000  0.0284217 26 0.911442 0.002
0.1 0.9  27 1000  0.0355271 22 0.827491 0.004
0.1 0.9  27 1000  0.0444089 21 0.812373 0.002
0.1 0.9  33 1000  0 170 0.999705 0.052
0.1 0.9  33 1000  0.00125 46 0.999537 0.033
0.1 0.9  33 1000  0.0015625 45 0.999435 0.036
0.1 0.9  33 1000  0.00195312 45 0.999318 0.037
0.1 0.9  33 1000  0.00244141 43 0.999565 0.137
0.1 0.9  33 1000  0.00305176 43 0.999453 0.147
0.1 0.9  33 1000  0.0038147 41 0.99898 0.015
0.1 0.9  33 1000  0.00476837 41 0.999311 0.045
0.1 0.9  33 1000  0.00596046 41 0.999144 0.036
0.1 0.9  33 1000  0.00745058 40 0.999152 0.139
0.1 0.9  33 1000  0.00931323 39 0.998932 0.074
0.1 0.9  33 1000  0.0116415 38 0.999674 0.022
0.1 0.9  33 1000  0.0145519 33 0.999187 0.002
0.1 0.9  33 1000  0.0181899 31 0.999083 0.013
0.1 0.9  33 1000  0.0227374 26 0.903335 0
0.1 0.9  33 1000  0.0284217 18 0.832046 0
0.1 0.9  33 1000  0.0355271 17 0.832393 0.002
0.1 0.9  33 1000  0.0444089 15 0.824243 0
0.1 0.9  41 1000  0 164 0.999316 0.002
0.1 0.9  41 1000  0.00125 55 0.999119 0.003
0.1 0.9  41 1000  0.0015625 54 0.998934 0.006
0.1 0.9  41 1000  0.00195312 52 0.999393 0.011
0.1 0.9  41 1000  0.00244141 51 0.998671 0
0.1 0.9  41 1000  0.00305176 49 0.999305 0
0.1 0.9  41 1000  0.0038147 48 0.999318 0
0.1 0.9  41 1000  0.00476837 46 0.999581 0.008
0.1 0.9  41 1000  0.00596046 43 0.99872 0.001
0.1 0.9  41 1000  0.00745058 41 0.999686 0
0.1 0.9  41 1000  0.00931323 41 0.999615 0
0.1 0.9  41 1000  0.0116415 40 0.999259 0.003
0.1 0.9  41 1000  0.0145519 38 0.998187 0.006
0.1 0.9  41 1000  0.0181899 36 0.94611 0.001
0.1 0.9  41 1000  0.0227374 35 0.914842 0
0.1 0.9  41 1000  0.0284217 33 0.914735 0.008
0.1 0.9  41 1000  0.0355271 26 0.726861 0.003
0.1 0.9  41 1000  0.0444089 21 0.550346 0.005
0.1 0.9  51 1000  0 176 0.999562 0.038
0.1 0.9  51 1000  0.00125 63 0.999589 0.002
0.1 0.9  51 1000  0.0015625 60 0.999003 0.003
0.1 0.9  51 1000  0.00195312 59 0.999591 0
0.1 0.9  51 1000  0.00244141 57 0.999324 0.001
0.1 0.9  51 1000  0.00305176 57 0.999454 0
0.1 0.9  51 1000  0.0038147 57 0.999595 0.009
0.1 0.9  51 1000  0.00476837 54 0.999419 0.015
0.1 0.9  51 1000  0.00596046 52 0.972842 0.018
0.1 0.9  51 1000  0.00745058 51 0.973076 0.02
0.1 0.9  51 1000  0.00931323 45 0.956611 0.013
0.1 0.9  51 1000  0.0116415 43 0.956654 0.006
0.1 0.9  51 1000  0.0145519 36 0.89752 0.002
0.1 0.9  51 1000  0.0181899 33 0.880587 0
0.1 0.9  51 1000  0.0227374 25 0.748642 0
0.1 0.9  51 1000  0.0284217 19 0.635795 0
0.1 0.9  51 1000  0.0355271 17 0.582387 0
0.1 0.9  51 1000  0.0444089 13 0.512713 0.002
0.1 0.9  63 1000  0 176 0.977974 0.056
0.1 0.9  63 1000  0.00125 53 0.977982 0.152
0.1 0.9  63 1000  0.0015625 53 0.977836 0.155
0.1 0.9  63 1000  0.00195312 50 0.977908 0.154
0.1 0.9  63 1000  0.00244141 47 0.977909 0.21
0.1 0.9  63 1000  0.00305176 46 0.977855 0.207
0.1 0.9  63 1000  0.0038147 45 0.978144 0.159
0.1 0.9  63 1000  0.00476837 39 0.977878 0.211
0.1 0.9  63 1000  0.00596046 39 0.977534 0.212
0.1 0.9  63 1000  0.00745058 38 0.957672 0.215
0.1 0.9  63 1000  0.00931323 32 0.95768 0.21
0.1 0.9  63 1000  0.0116415 32 0.956648 0.213
0.1 0.9  63 1000  0.0145519 31 0.957714 0.22
0.1 0.9  63 1000  0.0181899 31 0.957327 0.217
0.1 0.9  63 1000  0.0227374 29 0.872296 0
0.1 0.9  63 1000  0.0284217 27 0.872425 0.001
0.1 0.9  63 1000  0.0355271 22 0.639957 0.006
0.1 0.9  63 1000  0.0444089 17 0.543901 0.015
0.1 0.9  78 1000  0 176 0.980102 0.202
0.1 0.9  78 1000  0.00125 65 0.980455 0.003
0.1 0.9  78 1000  0.0015625 61 0.979464 0.004
0.1 0.9  78 1000  0.00195312 59 0.979529 0.007
0.1 0.9  78 1000  0.00244141 51 0.972801 0.001
0.1 0.9  78 1000  0.00305176 51 0.980489 0.001
0.1 0.9  78 1000  0.0038147 49 0.980498 0.21
0.1 0.9  78 1000  0.00476837 49 0.979919 0.217
0.1 0.9  78 1000  0.00596046 46 0.97938 0.209
0.1 0.9  78 1000  0.00745058 43 0.914791 0.15
0.1 0.9  78 1000  0.00931323 41 0.904448 0.14
0.1 0.9  78 1000  0.0116415 38 0.89032 0.176
0.1 0.9  78 1000  0.0145519 35 0.845206 0
0.1 0.9  78 1000  0.0181899 32 0.786608 0
0.1 0.9  78 1000  0.0227374 30 0.771606 0.002
0.1 0.9  78 1000  0.0284217 26 0.725618 0.003
0.1 0.9  78 1000  0.0355271 20 0.584345 0.028
0.1 0.9  78 1000  0.0444089 16 0.514488 0.002
0.1 0.9  97 1000  0 176 0.957764 0.211
0.1 0.9  97 1000  0.00125 76 0.957845 0.19
0.1 0.9  97 1000  0.0015625 76 0.957381 0.186
0.1 0.9  97 1000  0.00195312 73 0.957272 0.184
0.1 0.9  97 1000  0.00244141 72 0.957631 0.206
0.1 0.9  97 1000  0.00305176 66 0.957849 0.195
0.1 0.9  97 1000  0.0038147 63 0.957805 0.197
0.1 0.9  97 1000  0.00476837 57 0.957698 0.202
0.1 0.9  97 1000  0.00596046 55 0.9572 0.207
0.1 0.9  97 1000  0.00745058 51 0.956642 0.205
0.1 0.9  97 1000  0.00931323 45 0.884875 0.217
0.1 0.9  97 1000  0.0116415 41 0.847424 0.018
0.1 0.9  97 1000  0.0145519 31 0.751432 0
0.1 0.9  97 1000  0.0181899 31 0.751443 0.023
0.1 0.9  97 1000  0.0227374 27 0.719628 0.001
0.1 0.9  97 1000  0.0284217 26 0.705018 0.003
0.1 0.9  97 1000  0.0355271 21 0.59878 0.001
0.1 0.9  97 1000  0.0444089 15 0.44548 0
0.1 0.9  121 1000  0 176 0.906658 0.159
0.1 0.9  121 1000  0.00125 79 0.904148 0.092
0.1 0.9  121 1000  0.0015625 78 0.904171 0.019
0.1 0.9  121 1000  0.00195312 73 0.903743 0.15
0.1 0.9  121 1000  0.00244141 69 0.899303 0.217
0.1 0.9  121 1000  0.00305176 64 0.898121 0.22
0.1 0.9  121 1000  0.0038147 58 0.885592 0.177
0.1 0.9  121 1000  0.00476837 51 0.880037 0.183
0.1 0.9  121 1000  0.00596046 49 0.86151 0.184
0.1 0.9  121 1000  0.00745058 40 0.826769 0.208
0.1 0.9  121 1000  0.00931323 38 0.803149 0.205
0.1 0.9  121 1000  0.0116415 37 0.785925 0.211
0.1 0.9  121 1000  0.0145519 29 0.715403 0.165
0.1 0.9  121 1000  0.0181899 21 0.640618 0
0.1 0.9  121 1000  0.0227374 20 0.64062 0.002
0.1 0.9  121 1000  0.0284217 18 0.603963 0.001
0.1 0.9  121 1000  0.0355271 15 0.549429 0.002
0.1 0.9  121 1000  0.0444089 11 0.478984 0.003
0.1 0.9  151 1000  0 176 0.929697 0.048
0.1 0.9  151 1000  0.00125 62 0.928996 0.147
0.1 0.9  151 1000  0.0015625 60 0.929154 0.21
0.1 0.9  151 1000  0.00195312 57 0.926505 0.204
0.1 0.9  151 1000  0.00244141 54 0.924529 0.206
0.1 0.9  151 1000  0.00305176 51 0.917499 0.214
0.1 0.9  151 1000  0.0038147 49 0.917556 0.206
0.1 0.9  151 1000  0.00476837 49 0.916957 0.208
0.1 0.9  151 1000  0.00596046 48 0.917052 0.206
0.1 0.9  151 1000  0.00745058 40 0.911988 0.212
0.1 0.9  151 1000  0.00931323 33 0.869115 0
0.1 0.9  151 1000  0.0116415 33 0.868983 0.002
0.1 0.9  151 1000  0.0145519 32 0.869126 0.001
0.1 0.9  151 1000  0.0181899 25 0.838656 0.003
0.1 0.9  151 1000  0.0227374 23 0.717827 0.017
0.1 0.9  151 1000  0.0284217 17 0.647098 0
0.1 0.9  151 1000  0.0355271 17 0.647113 0
0.1 0.9  151 1000  0.0444089 14 0.558203 0
0.1 0.9  188 1000  0 176 0.813257 0.211
0.1 0.9  188 1000  0.00125 74 0.805824 0.159
0.1 0.9  188 1000  0.0015625 72 0.805894 0.014
0.1 0.9  188 1000  0.00195312 67 0.802448 0.013
0.1 0.9  188 1000  0.00244141 61 0.795834 0.159
0.1 0.9  188 1000  0.00305176 61 0.795788 0.186
0.1 0.9  188 1000  0.0038147 52 0.787869 0.103
0.1 0.9  188 1000  0.00476837 49 0.780991 0.013
0.1 0.9  188 1000  0.00596046 48 0.778825 0.013
0.1 0.9  188 1000  0.00745058 44 0.767253 0.211
0.1 0.9  188 1000  0.00931323 35 0.756332 0.211
0.1 0.9  188 1000  0.0116415 32 0.753517 0.206
0.1 0.9  188 1000  0.0145519 31 0.707219 0
0.1 0.9  188 1000  0.0181899 27 0.679299 0.002
0.1 0.9  188 1000  0.0227374 25 0.677267 0.009
0.1 0.9  188 1000  0.0284217 23 0.674379 0.006
0.1 0.9  188 1000  0.0355271 17 0.508493 0.002
0.1 0.9  188 1000  0.0444089 14 0.459072 0.009
0.1 0.9  235 1000  0 176 0.78047 0.198
0.1 0.9  235 1000  0.00125 86 0.776604 0.168
0.1 0.9  235 1000  0.0015625 68 0.760597 0.216
0.1 0.9  235 1000  0.00195312 61 0.758179 0.211
0.1 0.9  235 1000  0.00244141 58 0.749115 0.213
