# Maze size:               2x2
# strategy               = utree-value
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 10
# max training length    = 10000
# training length factor = 1.1
# training length incr.  = 10
# L1 coefficient         = 0.0001
# max tree size          = 10000
# feature complexity     = 2
# 
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 2
#     reward           : 1
#     activation       : EACH_TIME
# 
# 
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
2 	76	0	1	0
87 	60	0	1	0
100 	60	0	1	0
99 	60	0	1	0
88 	60	0	1	0
89 	60	0	1	0
90 	60	0	1	0
98 	60	0	1	0
81 	60	0	1	0
85 	60	0	1	0
96 	60	0	1	0
78 	60	0	1	0
11 	76	0	1	0
58 	60	0	1	0
72 	60	0	1	0
79 	60	0	1	0
66 	60	0	1	0
84 	60	0	1	0
83 	60	0	1	0
13 	76	0	1	0
4 	76	0	1	0
1 	76	0	1	0
80 	60	0	1	0
91 	60	0	1	0
7 	76	0	1	0.001
3 	76	0	1	0
14 	76	0	1	0
9 	76	0	1	0
8 	76	0	1	0
24 	76	0	1	0
19 	76	0	1	0
5 	76	0	1	0
16 	76	0	1	0.001
10 	76	0	1	0
17 	76	0	1	0
23 	76	0	1	0
15 	76	0	1	0
93 	60	0	1	0
18 	76	0	1	0
37 	76	0	1	0.001
33 	76	0	1	0
12 	76	0	1	0
26 	76	0	1	0.001
36 	76	0	1	0
6 	76	0	1	0
35 	76	0	1	0.001
31 	76	0	1	0.001
21 	76	0	1	0
29 	76	0	1	0
38 	76	0	1	0
41 	76	0	1	0
22 	76	0	1	0
28 	76	0	1	0.001
34 	76	0	1	0
47 	76	0	1	0
53 	76	0	1	0
40 	76	0	1	0.001
20 	76	0	1	0
30 	76	0	1	0
27 	76	0	1	0
39 	76	0	1	0
49 	76	0	1	0
42 	76	0	1	0
51 	76	0	1	0
32 	76	0	1	0
44 	76	0	1	0
55 	76	0	1	0
61 	76	0	1	0
50 	76	0	1	0
59 	76	0	1	0
57 	76	0	1	0
52 	76	0	1	0
46 	76	0	1	0
45 	76	0	1	0
43 	76	0	1	0
71 	76	0	1	0
54 	76	0	1	0
48 	76	0	1	0
25 	76	0	1	0
67 	76	0	1	0
60 	76	0	1	0
64 	76	0	1	0
69 	76	0	1	0
70 	76	0	1	0
72 	76	0	1	0
62 	76	0	1	0
66 	76	0	1	0
68 	76	0	1	0
85 	76	0	1	0
84 	76	0	1	0
80 	76	0	1	0
88 	76	0	1	0
92 	76	0	1	0
56 	76	0	1	0
78 	76	0	1	0
63 	76	0	1	0.001
65 	76	0	1	0
95 	76	0	1	0
82 	76	0	1	0
79 	76	0	1	0
96 	76	0	1	0
83 	76	0	1	0
81 	76	0	1	0
98 	76	0	1	0
73 	76	0	1	0
91 	76	0	1	0
76 	76	0	1	0
86 	76	0	1	0
90 	76	0	1	0
6 	93	0	1	0
77 	76	0	1	0
100 	76	0	1	0
87 	76	0	1	0
93 	76	0	1	0
94 	76	0	1	0
89 	76	0	1	0
99 	76	0	1	0
75 	76	0	1	0
74 	76	0	1	0
10 	93	0	1	0.001
58 	76	0	1	0
14 	93	0	1	0
18 	93	0	1	0
4 	93	0	1	0
5 	93	0	1	0
1 	93	0	1	0
15 	93	0	1	0
7 	93	0	1	0
17 	93	0	1	0
97 	76	0	1	0
16 	93	0	1	0
2 	93	0	1	0
21 	93	0	1	0
12 	93	0	1	0
19 	93	0	1	0
8 	93	0	1	0
13 	93	0	1	0
34 	93	0	1	0
24 	93	0	1	0
3 	93	0	1	0
28 	93	0	1	0
36 	93	0	1	0
26 	93	0	1	0
31 	93	0	1	0.001
35 	93	0	1	0
43 	93	0	1	0
41 	93	0	1	0
37 	93	0	1	0
23 	93	0	1	0.001
25 	93	0	1	0
32 	93	0	1	0
38 	93	0	1	0
27 	93	0	1	0
9 	93	0	1	0
30 	93	0	1	0
40 	93	0	1	0
47 	93	0	1	0
22 	93	0	1	0
42 	93	0	1	0
33 	93	0	1	0
46 	93	0	1	0
54 	93	0	1	0
55 	93	0	1	0
62 	93	0	1	0
45 	93	0	1	0
61 	93	0	1	0
39 	93	0	1	0
44 	93	0	1	0
56 	93	0	1	0.001
53 	93	0	1	0.001
57 	93	0	1	0
11 	93	0	1	0
29 	93	0	1	0
59 	93	0	1	0
71 	93	0	1	0
52 	93	0	1	0
58 	93	0	1	0
48 	93	0	1	0
76 	93	0	1	0
63 	93	0	1	0
60 	93	0	1	0
49 	93	0	3	0
51 	93	0	1	0
83 	93	0	1	0
72 	93	0	1	0
79 	93	0	1	0
65 	93	0	1	0
82 	93	0	1	0
67 	93	0	1	0
70 	93	0	1	0
68 	93	0	1	0
66 	93	0	1	0
50 	93	0	1	0
80 	93	0	1	0
85 	93	0	1	0
69 	93	0	1	0
93 	93	0	1	0
64 	93	0	1	0.001
75 	93	0	1	0
74 	93	0	1	0
86 	93	0	1	0
87 	93	0	3	0
20 	93	0	1	0
78 	93	0	1	0
81 	93	0	1	0
95 	93	0	1	0
4 	112	0	1	0
98 	93	0	1	0
88 	93	0	1	0
91 	93	0	1	0
77 	93	0	1	0
92 	93	0	1	0
90 	93	0	1	0
8 	112	0	1	0
99 	93	0	1	0.001
100 	93	0	1	0
5 	112	0	1	0
89 	93	0	1	0
73 	93	0	1	0
96 	93	0	1	0
94 	93	0	1	0
9 	112	0	1	0
20 	112	0	1	0
97 	93	0	1	0
84 	93	0	1	0
12 	112	0	1	0.001
15 	112	0	1	0
11 	112	0	3	0
16 	112	0	1	0
2 	112	0	1	0
10 	112	0	1	0
13 	112	0	1	0
17 	112	0	1	0
35 	112	0	1	0
32 	112	0	1	0
34 	112	0	1	0
22 	112	0	1	0
30 	112	0	1	0
19 	112	0	1	0
25 	112	0	1	0
36 	112	0	1	0
7 	112	0	5	0
14 	112	0	1	0
33 	112	0	3	0.001
24 	112	0	1	0
28 	112	0	1	0
31 	112	0	1	0
1 	112	0	3	0.001
6 	112	0	3	0
18 	112	0	1	0
23 	112	0	3	0.001
21 	112	0	1	0
40 	112	0	1	0
27 	112	0	1	0
45 	112	0	1	0
29 	112	0	1	0
47 	112	0	1	0
54 	112	0	1	0
57 	112	0	1	0
51 	112	0	1	0
37 	112	0	3	0
44 	112	0	1	0
3 	112	0	5	0.001
41 	112	0	1	0
50 	112	0	1	0
56 	112	0	1	0
38 	112	0	1	0
46 	112	0	1	0
58 	112	0	1	0
26 	112	0	1	0
48 	112	0	1	0
42 	112	0	3	0
39 	112	0	1	0
59 	112	0	1	0
64 	112	0	1	0
52 	112	0	1	0
55 	112	0	3	0.001
65 	112	0	1	0
60 	112	0	1	0
70 	112	0	3	0
74 	112	0	1	0
61 	112	0	1	0
49 	112	0	1	0
77 	112	0	1	0
43 	112	0	1	0
62 	112	0	1	0
71 	112	0	1	0
73 	112	0	3	0.001
75 	112	0	1	0
53 	112	0	1	0
67 	112	0	1	0
80 	112	0	1	0
66 	112	0	1	0
76 	112	0	1	0
83 	112	0	1	0
78 	112	0	1	0.001
82 	112	0	1	0
97 	112	0	1	0
87 	112	0	1	0
68 	112	0	5	0
93 	112	0	1	0
84 	112	0	1	0
92 	112	0	5	0
79 	112	0	1	0
88 	112	0	1	0
69 	112	0	3	0
86 	112	0	1	0
89 	112	0	5	0
90 	112	0	1	0
81 	112	0	1	0
95 	112	0	1	0
98 	112	0	3	0
94 	112	0	1	0
99 	112	0	1	0
9 	133	0	1	0
85 	112	0	1	0
96 	112	0	1	0
14 	133	0	1	0
72 	112	0	3	0
17 	133	0	1	0
91 	112	0	1	0
3 	133	0	1	0
63 	112	0	3	0
2 	133	0	1	0
21 	133	0	3	0
15 	133	0	1	0
1 	133	0	3	0.001
10 	133	0	1	0
11 	133	0	1	0
22 	133	0	1	0
100 	112	0	1	0
