# Maze size:               2x2
# Reward 0
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 3
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 1
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 0
#     TIME_DELAY       : 4
#     reward           : 5
#     activation       : ON_RELEASE
# Reward 2
#     ACTIVATION_STATE : 0
#     RECEIVE_STATE    : 1
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# Reward 3
#     ACTIVATION_STATE : 3
#     RECEIVE_STATE    : 2
#     TIME_DELAY       : 1
#     reward           : 1
#     activation       : ON_RELEASE
# 
# 
# epsilon                = 0
# discount               = 0.5
# episodes               = 100
# transitions            = 1000
# min training length    = 100
# max training length    = 100000
# training length factor = 1.5
# L1 coefficient         = 0.0001
# max tree size          = 100000
# 
# Episode	training_length	feature_n	utree_size	episode_mean_reward
# 
85 	1135	0	35	0.503
92 	1135	0	33	1.332
84 	1135	0	31	0.167
91 	1135	0	35	1.295
95 	1135	0	29	0.25
90 	1135	0	37	0.778
98 	1135	0	25	0.255
93 	1135	0	39	0.007
97 	1135	0	35	0.7
96 	1135	0	33	0.25
100 	1135	0	29	1
94 	1135	0	41	1
99 	1135	0	39	0.339
1 	1702	0	45	1.495
2 	1702	0	47	0.206
4 	1702	0	51	1.163
3 	1702	0	47	0.853
11 	1702	0	41	0.25
7 	1702	0	51	1.5
9 	1702	0	47	1.177
8 	1702	0	43	1.087
5 	1702	0	45	1.086
15 	1702	0	49	0.995
16 	1702	0	45	1.327
10 	1702	0	45	1.183
6 	1702	0	49	1.001
12 	1702	0	45	1.001
17 	1702	0	53	0.2
22 	1702	0	45	1.5
24 	1702	0	45	1.443
13 	1702	0	43	1.3
14 	1702	0	47	1.164
23 	1702	0	47	1.241
18 	1702	0	43	0.337
21 	1702	0	43	1.092
19 	1702	0	53	1.001
20 	1702	0	51	1.745
25 	1702	0	47	1.168
26 	1702	0	53	0.88
30 	1702	0	43	1.164
33 	1702	0	47	1.625
36 	1702	0	43	1.351
38 	1702	0	45	1.624
32 	1702	0	47	1.5
27 	1702	0	45	1.295
28 	1702	0	49	0.812
40 	1702	0	45	0.333
37 	1702	0	45	1.563
29 	1702	0	43	1.3
31 	1702	0	53	0.338
35 	1702	0	47	0.343
34 	1702	0	43	1.295
47 	1702	0	47	0.7
48 	1702	0	41	1.5
39 	1702	0	49	1.327
45 	1702	0	45	0.919
43 	1702	0	51	0.749
46 	1702	0	51	1.334
41 	1702	0	49	1.178
49 	1702	0	49	0.401
52 	1702	0	47	0.342
51 	1702	0	47	1.163
42 	1702	0	51	0.908
44 	1702	0	51	1.054
54 	1702	0	45	1.3
53 	1702	0	47	1.165
50 	1702	0	45	0.888
59 	1702	0	45	0.893
55 	1702	0	41	1.164
61 	1702	0	49	1.495
60 	1702	0	49	1.624
58 	1702	0	47	0.888
62 	1702	0	45	1.087
57 	1702	0	57	1.31
64 	1702	0	43	1.295
56 	1702	0	55	0.25
65 	1702	0	49	1.002
63 	1702	0	47	1.625
69 	1702	0	47	1.495
66 	1702	0	43	1.164
68 	1702	0	49	1.626
71 	1702	0	49	0.732
67 	1702	0	49	0.333
70 	1702	0	41	0.172
73 	1702	0	55	1.164
72 	1702	0	43	1.3
76 	1702	0	47	0.255
78 	1702	0	53	1.5
80 	1702	0	41	0.875
75 	1702	0	43	0.924
79 	1702	0	47	1.169
77 	1702	0	41	1.168
74 	1702	0	47	1
83 	1702	0	43	0.646
81 	1702	0	47	1.004
82 	1702	0	47	1.188
85 	1702	0	45	0.204
88 	1702	0	47	1.5
89 	1702	0	47	0.798
91 	1702	0	41	1.087
93 	1702	0	47	1.332
84 	1702	0	41	1
90 	1702	0	43	1.333
86 	1702	0	39	0.924
92 	1702	0	43	1.333
87 	1702	0	41	0.924
95 	1702	0	49	0.334
94 	1702	0	41	1.4
96 	1702	0	49	1.2
99 	1702	0	51	1.163
97 	1702	0	49	1.5
98 	1702	0	43	1.168
100 	1702	0	47	1.499
2 	2553	0	55	0.255
10 	2553	0	59	1.168
4 	2553	0	67	1
8 	2553	0	59	1.168
14 	2553	0	71	1.5
6 	2553	0	59	0.5
1 	2553	0	75	0.938
16 	2553	0	63	1.5
13 	2553	0	69	0.7
5 	2553	0	63	1.5
12 	2553	0	61	0.504
7 	2553	0	63	1.3
9 	2553	0	65	0.5
17 	2553	0	67	0.337
3 	2553	0	69	1.5
20 	2553	0	63	1.5
15 	2553	0	61	1.33
18 	2553	0	61	1.375
11 	2553	0	81	1.3
19 	2553	0	59	0.344
21 	2553	0	65	0.5
22 	2553	0	65	1.4
23 	2553	0	61	1.3
24 	2553	0	65	1.164
25 	2553	0	59	1.299
26 	2553	0	59	1.495
30 	2553	0	61	0.777
27 	2553	0	65	1.5
37 	2553	0	59	1.36
33 	2553	0	61	1.4
31 	2553	0	67	1.5
39 	2553	0	57	1.3
35 	2553	0	59	1.001
